overture_id	name	category	literal_head (ef6c9b9)	venue_rule
abcd3bc6-bb4c-4074-807f-414de756b703	Ópticas MultiOpticas Mirandela	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
8991e171-13fc-4659-8f79-95732ca6ce42	Ópticas MultiOpticas Monção	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
2eb2d847-4b26-4e9e-9a82-b77580af4ccf	Ópticas MultiOpticas Mortágua	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
33f749f2-d075-4cbc-98ef-d20ab245ff7f	Ópticas MultiOpticas Moscavide	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
dfabbee1-2c2d-4e43-8d88-beed129f9eb0	Ópticas MultiOpticas NorteShopping	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
2c83aca6-4f1c-42ee-b86d-fa7d3bec0294	Ópticas MultiOpticas Odivelas	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
26f83808-6ee2-4990-bac9-e8c7c53cc3cb	Ópticas MultiOpticas Ourém	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
8ea5d10f-a456-49f3-8a91-5d7c48b9768c	Ópticas MultiOpticas Ovar	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
f3909f7a-1324-4ebc-a989-7178045a9cea	Ópticas MultiOpticas Penafiel	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
4ffdb252-e1b0-49a0-81b0-76684404d61d	Ópticas MultiOpticas Peso da Régua	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
974d1d1e-aa89-4b22-992e-4121a76af0f8	Ópticas MultiOpticas Pico Madalena	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
ec3dc31e-e085-4033-bbba-9ba0572e2b01	Ópticas MultiOpticas Plaza Madeira	shopping_center	pending:	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
68c6c5af-5455-49d1-9e4a-18d386cfcfd6	Ópticas MultiOpticas Pombal	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
0d39df40-ce68-441a-a46e-a9efedbcd8a4	Ópticas MultiOpticas Ponta Delgada	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
f9554606-35b8-40d9-961f-7e6118fe035a	Ópticas MultiOpticas Ponte de Lima	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
4284d3ff-ee2f-4e69-bd32-51380381d49e	Ópticas MultiOpticas Portalegre	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
65bc69af-e946-4b97-aa18-b55d8506e378	Ópticas MultiOpticas Quarteira	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
1a6ac5ea-8c50-43fc-ad4e-82bee83317d3	Ópticas MultiOpticas Santo Tirso	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
9e18e717-e3f1-46fa-bfd7-a8317d00d77b	Ópticas MultiOpticas Seia	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
0acc9e05-02c0-49c1-a3be-fe8fcd275c16	Ópticas MultiOpticas Sines	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
2e47257c-5f19-4e1d-9b91-3ed48d4bea09	Ópticas MultiOpticas Tomar	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
3fda5064-151d-4893-bf7a-d001b90fc83a	Ópticas MultiOpticas Tondela	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
f30daa11-c039-4610-bbab-8b6b4afb4eb1	Ópticas MultiOpticas Torres Novas	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
0e2f5148-2896-4324-ab9d-2ad33e8ba842	Ópticas MultiOpticas Trofa	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
d04a881f-66d8-4e7d-8ca4-3ceeab931008	Ópticas MultiOpticas Valença	hearing_aid_provider	promoted:store/hearing_aid_provider (category: hearing_aid_provider)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
570d4422-d2af-4bee-9479-527083cf307a	Ópticas MultiOpticas Valongo	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
7354fbf7-bb0c-4395-a1ff-1b21c4a29450	Ópticas MultiOpticas Vasco da Gama Lisboa		pending:	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
d1b9ba80-92a0-433b-9103-c459dbf00667	Ópticas MultiOpticas Vila do Conde	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
6070c94d-7835-44e8-9a89-ebf40ae72733	Ópticas MultiOpticas Viseu	sunglasses_store	promoted:store/sunglasses (category: sunglasses_store)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
3841497a-f4b6-4b79-bbc2-3bb71ee5d6f9	Ópticas MultiOpticas Vizela	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
0697d8fa-6fa1-4b93-9a26-cbe1f4f5643c	Ópticas MultiOpticas Águeda	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
8c0c357a-b928-4d18-8425-ca8749abec4a	Ópticas Optiframa	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
